0.000000000000000000e+00,5.934093199924067585e-02,5.947289756036314851e-02,5.840301455900710065e-02,5.865157696179097019e-02,5.955915163355014752e-02,5.985525708667444045e-02,5.952048383404942578e-02,6.060468859817848969e-02,6.038854532008607751e-02,5.997143310120219006e-02,5.330198369320724577e-02,5.780806838154149002e-02,5.856655843021818519e-02,6.038309318271440490e-02,5.904538936727678905e-02,5.814005604582923870e-02,5.698687024507011895e-02
5.905969288940195183e-02,0.000000000000000000e+00,6.021979655113565005e-02,5.992664662063410669e-02,6.001244721699704188e-02,5.971559757028959553e-02,5.884039894861364806e-02,5.677910394237960234e-02,5.865568295853568898e-02,5.920371438794970465e-02,5.971534308948037856e-02,5.671898863411959507e-02,5.381410375964056775e-02,5.898156224980932727e-02,5.977852279377773165e-02,5.962496216799367810e-02,5.950467346930801704e-02,5.944876274993365906e-02
5.899510697425490446e-02,6.002046523755125845e-02,0.000000000000000000e+00,5.991437001244907801e-02,5.998603710692221314e-02,5.989596055659609369e-02,5.900966660398055535e-02,5.697229182027240685e-02,5.869409144242931226e-02,5.932035050874154281e-02,5.993172646054586994e-02,5.694071717601282417e-02,5.376313996664119910e-02,5.909991968232562037e-02,5.964503988339819179e-02,5.949818215609817273e-02,5.913063011056807206e-02,5.918230430121269176e-02
5.850468049392358594e-02,6.031682909631798373e-02,6.050474707285152104e-02,0.000000000000000000e+00,6.050992753142869773e-02,6.009644996034152475e-02,5.854001471003473372e-02,5.579996157480889701e-02,5.814555711886434247e-02,5.892128723609139224e-02,5.988048144779134496e-02,5.823765838719858340e-02,5.178239103360562229e-02,5.914380281635601283e-02,5.932791758181378550e-02,5.993331449722618526e-02,6.002540726699136242e-02,6.032957217435436920e-02
5.845277597737837810e-02,6.009384095890516614e-02,6.026688219934083629e-02,6.020003349842700108e-02,0.000000000000000000e+00,6.015939176625632878e-02,5.900315808978972426e-02,5.662451426312358621e-02,5.820252151455795886e-02,5.887195047889217520e-02,5.982677743115911301e-02,5.811478241917547582e-02,5.281466673022152530e-02,5.946026728891665170e-02,5.946479747071294064e-02,5.975059873085648149e-02,5.923831063033183075e-02,5.945473055195486800e-02
5.906293537847726732e-02,5.950007121880099281e-02,5.987798312620294661e-02,5.949219526884203663e-02,5.986107522773061879e-02,0.000000000000000000e+00,5.953405610503467033e-02,5.767032338935988017e-02,5.905156004607628462e-02,5.955547730155451303e-02,6.005073578497242132e-02,5.678464482927163964e-02,5.416733905997806603e-02,5.927194855993987016e-02,5.959630842230887598e-02,5.948319705303874161e-02,5.859270585957354616e-02,5.844744336883766350e-02
5.969704844544666822e-02,5.896432700368189200e-02,5.933033831689566578e-02,5.828382404821860069e-02,5.904734415279479232e-02,5.987554877157585942e-02,0.000000000000000000e+00,5.955436524624362071e-02,5.989070601322657450e-02,6.005724797229271966e-02,6.008032150142828681e-02,5.561244421214417422e-02,5.681293672615914114e-02,5.997039397586064607e-02,6.014948679659695013e-02,5.865132793037758363e-02,5.731992372089873139e-02,5.670241516615814881e-02
6.094437736123595878e-02,5.841426340669618467e-02,5.880767191985186021e-02,5.703556446070309066e-02,5.817631832385249807e-02,5.954606320372938383e-02,6.114067555259956183e-02,0.000000000000000000e+00,6.133001182144371538e-02,6.049045856555929773e-02,5.987534564072129889e-02,5.215798453373628185e-02,6.097080946895703374e-02,5.925363591299274285e-02,6.070493035360356032e-02,5.898378155280604995e-02,5.687213401688237524e-02,5.529597390462913375e-02
6.071579529924554797e-02,5.904304384880984524e-02,5.927791962324104741e-02,5.815092837703439432e-02,5.850753707535922415e-02,5.965684961784282342e-02,6.015951662464515820e-02,6.000691789255938047e-02,0.000000000000000000e+00,6.048828457731660752e-02,6.000248682957764340e-02,5.294430932939735851e-02,5.831548510350390707e-02,5.861340792842507225e-02,6.032151207695735790e-02,5.907758179644820307e-02,5.796539439545587979e-02,5.675302960418053544e-02
6.019850700806463062e-02,5.929844238726123679e-02,5.961258654016027281e-02,5.863379860163430574e-02,5.888628129995394922e-02,5.986684035275304655e-02,6.002691459279330122e-02,5.889125880458721124e-02,6.018759035918398032e-02,0.000000000000000000e+00,6.025198088170858474e-02,5.465136723529610829e-02,5.642908195056304393e-02,5.906144649254325280e-02,6.022341322801390284e-02,5.879263703406917979e-02,5.775494903934821900e-02,5.723290419206586432e-02
5.942520955805229849e-02,5.945322333099732626e-02,5.986681982837165072e-02,5.923197733349758881e-02,5.948349220274161409e-02,6.000371003534682446e-02,5.969088035874277332e-02,5.794382182856741559e-02,5.934717914076247797e-02,5.989167679522889448e-02,0.000000000000000000e+00,5.632323122707712931e-02,5.483689723386840631e-02,5.936690995442365365e-02,5.980959680944134688e-02,5.904270292487137639e-02,5.821315709588525261e-02,5.806951434212388047e-02
5.669204534951523961e-02,6.061364634642363303e-02,6.105268830535666436e-02,6.183399562530757926e-02,6.202116537358506876e-02,6.090362507680718851e-02,5.930621097254995533e-02,5.417917198195437711e-02,5.620857522646526688e-02,5.831075073497560268e-02,6.045608515621540141e-02,0.000000000000000000e+00,4.779163440594870471e-02,6.200164853982456648e-02,5.908394264865067524e-02,5.926417129907166070e-02,5.933748267079292510e-02,6.094316028655549777e-02
6.249590463121836720e-02,5.845509778961495428e-02,5.859368760758785349e-02,5.588430489347648300e-02,5.729176435875159290e-02,5.905192755825455775e-02,6.158284964309679310e-02,6.437509311948853841e-02,6.292910130330840734e-02,6.119767648540367505e-02,5.982871562800681081e-02,4.857761965371980295e-02,0.000000000000000000e+00,5.855669662417672255e-02,6.142957733998892500e-02,5.897117921468388035e-02,5.665647023326349924e-02,5.412233391595914350e-02
5.872180933941356651e-02,5.941952486121530874e-02,5.973649269428031594e-02,5.919753490306982335e-02,5.982065087200980763e-02,5.992836167297604238e-02,6.028872060285285495e-02,5.802264700420171201e-02,5.866123925704426478e-02,5.940495229070459626e-02,6.007141667173995780e-02,5.844861272207423769e-02,5.430792284109820650e-02,0.000000000000000000e+00,5.985994453242952928e-02,5.855333920972516371e-02,5.776433101595846581e-02,5.779249950920618828e-02
5.989958557386796528e-02,5.958223893673856436e-02,5.964662841089692080e-02,5.875058813776876110e-02,5.918926645894000138e-02,5.961578899043976087e-02,5.982598101124592116e-02,5.881190335198616809e-02,5.972899627608668077e-02,5.992977883756630403e-02,5.987603603850310402e-02,5.510603648053714887e-02,5.636673605868258718e-02,5.922363323656088668e-02,0.000000000000000000e+00,5.894899651726466516e-02,5.804721052298698197e-02,5.745059515992754356e-02
