0.000000000000000000e+00,5.025773195876288152e-02,5.541237113402061598e-02,7.216494845360825472e-02,2.706185567010309032e-02,5.154639175257731860e-03,5.927835051546391509e-02,6.701030927835051332e-02,5.927835051546391509e-02,3.865979381443298418e-02,7.603092783505153995e-02,1.804123711340206368e-02,2.061855670103092744e-02,6.572164948453607103e-02,5.927835051546391509e-02,6.314432989690721421e-02,5.412371134020618063e-02,4.252577319587629023e-02,4.252577319587629023e-02,3.994845360824741953e-02,1.932989690721649209e-02,6.443298969072164262e-02
6.018518518518518184e-02,0.000000000000000000e+00,6.018518518518518184e-02,6.327160493827159449e-02,4.012345679012345456e-02,6.172839506172839164e-03,4.475308641975307700e-02,6.172839506172839164e-02,6.635802469135801407e-02,5.246913580246913289e-02,5.555555555555555247e-02,1.697530864197530770e-02,1.851851851851851749e-02,6.481481481481481122e-02,6.481481481481481122e-02,4.320987654320988108e-02,6.172839506172839164e-02,5.246913580246913289e-02,5.246913580246913289e-02,2.777777777777777624e-02,1.851851851851851749e-02,6.790123456790123080e-02
5.308641975308640848e-02,4.814814814814814131e-02,0.000000000000000000e+00,6.913580246913579586e-02,3.703703703703702804e-02,4.938271604938270637e-03,3.209876543209876087e-02,5.308641975308640848e-02,8.395061728395060430e-02,5.308641975308640848e-02,4.814814814814814131e-02,1.234567901234567833e-02,1.358024691358024512e-02,7.530864197530862114e-02,6.666666666666666574e-02,4.074074074074073709e-02,7.530864197530862114e-02,5.925925925925924764e-02,6.049382716049381270e-02,1.975308641975308255e-02,1.358024691358024512e-02,8.024691358024690913e-02
6.208425720620842220e-02,4.545454545454544193e-02,6.208425720620842220e-02,0.000000000000000000e+00,2.660753880266075039e-02,4.434589800443458109e-03,4.101995565410199163e-02,6.541019955654100992e-02,7.206208425720619926e-02,4.545454545454544193e-02,5.875831485587582753e-02,1.330376940133037519e-02,1.441241685144123950e-02,7.871396895787137471e-02,6.762749445676273508e-02,5.099778270509977562e-02,6.873614190687360459e-02,5.099778270509977562e-02,5.210643015521063126e-02,2.882483370288247901e-02,1.441241685144123950e-02,7.649667405764964956e-02
4.805491990846680328e-02,5.949656750572081265e-02,6.864988558352401460e-02,5.491990846681920474e-02,0.000000000000000000e+00,1.144164759725400243e-02,2.974828375286040633e-02,4.576659038901600973e-02,6.407322654462241363e-02,7.551487414187642300e-02,4.576659038901600973e-02,1.372997711670480118e-02,1.372997711670480118e-02,5.720823798627001217e-02,6.178489702517161314e-02,3.432494279176200730e-02,7.093821510297480815e-02,7.551487414187642300e-02,7.551487414187642300e-02,1.601830663615560341e-02,1.601830663615560341e-02,6.178489702517161314e-02
5.970149253731341782e-02,5.970149253731341782e-02,5.970149253731341782e-02,5.970149253731341782e-02,7.462686567164178442e-02,0.000000000000000000e+00,4.477611940298506510e-02,5.970149253731341782e-02,5.970149253731341782e-02,7.462686567164178442e-02,4.477611940298506510e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.970149253731341782e-02,5.970149253731341782e-02,1.492537313432835445e-02,5.970149253731341782e-02,7.462686567164178442e-02,7.462686567164178442e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.970149253731341782e-02
7.176287051482059531e-02,4.524180967238689011e-02,4.056162246489859735e-02,5.772230889235568929e-02,2.028081123244929868e-02,4.680187207488298827e-03,0.000000000000000000e+00,6.240249609984399592e-02,4.368174726989079715e-02,2.964118564742589806e-02,9.204368174726988705e-02,3.588143525741029766e-02,4.368174726989079715e-02,4.992199687987519674e-02,4.836193447737909684e-02,8.892355694227768725e-02,3.900156006240249745e-02,3.120124804992199796e-02,3.120124804992199796e-02,7.644305772230888807e-02,3.900156006240249745e-02,4.836193447737909684e-02
6.295399515738497875e-02,4.842615012106536720e-02,5.205811138014526662e-02,7.142857142857141073e-02,2.421307506053268360e-02,4.842615012106536894e-03,4.842615012106536720e-02,0.000000000000000000e+00,6.174334140435834561e-02,4.600484261501210093e-02,6.295399515738497875e-02,1.694915254237288130e-02,2.179176755447941385e-02,7.384987893462467701e-02,6.779661016949152519e-02,6.053268765133170554e-02,6.053268765133170554e-02,4.842615012106536720e-02,4.963680387409200034e-02,3.510895883777238879e-02,1.815980629539951097e-02,6.416464891041161189e-02
5.168539325842696347e-02,4.831460674157302820e-02,7.640449438202247257e-02,7.303370786516853730e-02,3.146067415730337269e-02,4.494382022471909641e-03,3.146067415730337269e-02,5.730337078651685095e-02,0.000000000000000000e+00,5.280898876404493958e-02,4.494382022471909988e-02,1.123595505617977497e-02,1.235955056179775281e-02,7.977528089887639395e-02,7.078651685393258508e-02,3.820224719101123628e-02,7.977528089887639395e-02,5.842696629213483400e-02,6.067415730337078622e-02,1.910112359550561814e-02,1.235955056179775281e-02,8.539325842696629532e-02
4.267425320056898730e-02,4.836415362731152218e-02,6.116642958748221698e-02,5.832147937411094607e-02,4.694167852062589019e-02,7.112375533428165128e-03,2.702702702702702506e-02,5.405405405405405012e-02,6.685633001422473798e-02,0.000000000000000000e+00,3.982930298719772333e-02,8.534850640113797113e-03,8.534850640113797113e-03,6.685633001422473798e-02,7.681365576102418269e-02,3.271692745376955647e-02,7.681365576102418269e-02,9.246088193456614146e-02,9.388335704125178038e-02,1.422475106685633026e-02,9.957325746799430832e-03,6.685633001422473798e-02
